jurisdiction,year,ipcc_code,iea_code,Product,tax_rate_incl_ex_clcu,ets_price_clcu,ets_2_price_clcu,tax_curr_code,ets_curr_code,ets_2_curr_code,tax_rate_incl_ex_usd,ets_price_usd,ets_2_price_usd,tax_rate_incl_ex_kusd,ets_price_kusd,ets_2_price_kusd,tax_curr_x_rate,ets_curr_x_rate,ets_2_curr_x_rate
Norway,1995,1B2B35,,,,,,,,,,,,,,,,,
Norway,1995,1B2B36,,,,,,,,,,,,,,,,,
Norway,1995,1B3,,,,,,,,,,,,,,,,,
Norway,1995,1C,,,,,,,,,,,,,,,,,
Norway,1995,1C1,,,,,,,,,,,,,,,,,
Norway,1995,1C1A,,,,,,,,,,,,,,,,,
Norway,1995,1C1B,,,,,,,,,,,,,,,,,
Norway,1995,1C1C,,,,,,,,,,,,,,,,,
Norway,1995,1C2,,,,,,,,,,,,,,,,,
Norway,1995,1C2A,,,,,,,,,,,,,,,,,
Norway,1995,1C2B,,,,,,,,,,,,,,,,,
Norway,1995,1C3,,,,,,,,,,,,,,,,,
Norway,1995,2,,,,,,,,,,,,,,,,,
Norway,1995,20,,,,,,,,,,,,,,,,,
Norway,1995,200,,,,,,,,,,,,,,,,,
Norway,1995,2000,,,,,,,,,,,,,,,,,
Norway,1995,20000,,,,,,,,,,,,,,,,,
Norway,1995,200000,,,,,,,,,,,,,,,,,
Norway,1995,2A,,,,,,,,,,,,,,,,,
Norway,1995,2A1,,,,,,,,,,,,,,,,,
Norway,1995,2A2,,,,,,,,,,,,,,,,,
Norway,1995,2A3,,,,,,,,,,,,,,,,,
Norway,1995,2A4,,,,,,,,,,,,,,,,,
Norway,1995,2A4A,,,,,,,,,,,,,,,,,
Norway,1995,2A4B,,,,,,,,,,,,,,,,,
Norway,1995,2A4C,,,,,,,,,,,,,,,,,
Norway,1995,2A4D,,,,,,,,,,,,,,,,,
Norway,1995,2B,,,,,,,,,,,,,,,,,
Norway,1995,2B1,,,,,,,,,,,,,,,,,
Norway,1995,2B10,,,,,,,,,,,,,,,,,
Norway,1995,2B2,,,,,,,,,,,,,,,,,
Norway,1995,2B3,,,,,,,,,,,,,,,,,
Norway,1995,2B4,,,,,,,,,,,,,,,,,
Norway,1995,2B5,,,,,,,,,,,,,,,,,
Norway,1995,2B6,,,,,,,,,,,,,,,,,
Norway,1995,2B7,,,,,,,,,,,,,,,,,
Norway,1995,2B8,,,,,,,,,,,,,,,,,
Norway,1995,2B8A,,,,,,,,,,,,,,,,,
Norway,1995,2B8B,,,,,,,,,,,,,,,,,
Norway,1995,2B8C,,,,,,,,,,,,,,,,,
Norway,1995,2B8D,,,,,,,,,,,,,,,,,
Norway,1995,2B8E,,,,,,,,,,,,,,,,,
Norway,1995,2B8F,,,,,,,,,,,,,,,,,
Norway,1995,2B9,,,,,,,,,,,,,,,,,
Norway,1995,2B9A,,,,,,,,,,,,,,,,,
Norway,1995,2B9B,,,,,,,,,,,,,,,,,
Norway,1995,2C,,,,,,,,,,,,,,,,,
Norway,1995,2C1,,,,,,,,,,,,,,,,,
Norway,1995,2C2,,,,,,,,,,,,,,,,,
Norway,1995,2C3,,,,,,,,,,,,,,,,,
Norway,1995,2C4,,,,,,,,,,,,,,,,,
Norway,1995,2C5,,,,,,,,,,,,,,,,,
Norway,1995,2C6,,,,,,,,,,,,,,,,,
Norway,1995,2C7,,,,,,,,,,,,,,,,,
Norway,1995,2D,,,,,,,,,,,,,,,,,
Norway,1995,2D1,,,,,,,,,,,,,,,,,
Norway,1995,2D2,,,,,,,,,,,,,,,,,
Norway,1995,2D3,,,,,,,,,,,,,,,,,
Norway,1995,2D4,,,,,,,,,,,,,,,,,
Norway,1995,2E,,,,,,,,,,,,,,,,,
Norway,1995,2F,,,,,,,,,,,,,,,,,
Norway,1995,2F1,,,,,,,,,,,,,,,,,
Norway,1995,2F2,,,,,,,,,,,,,,,,,
Norway,1995,2F3,,,,,,,,,,,,,,,,,
Norway,1995,2F4,,,,,,,,,,,,,,,,,
Norway,1995,2F5,,,,,,,,,,,,,,,,,
